airport_key,airport,airport_icao,latitude_x,longitude_x,timezone,city,country,continent,country_code,geoname_id,name,asciiname,alternatenames,admin1_code,admin2_code,latitude_y,longitude_y,haversine,state,county
5122,Diego Jimenez Torres,TJFA,18.338888,-65.50222,America/Puerto_Rico,Fajardo,Puerto Rico,North America,PR,4564946,Fajardo,Fajardo,"FAJ,Fakhardo,Faxardo,Fayjardo,fa ha duo,phajardo,Фахардо,فاجارڈو، پویرٹو ریکو,ফাজার্ডো,法哈多",053,7268385.0,18.325789999999998,-65.65238000000001,15.916421193163586,Fajardo,
5123,Eugenio M De Hostos,TJMZ,18.257778,-67.14889000000001,America/Puerto_Rico,Mayaguez,Puerto Rico,North America,PR,4564916,Eugenio María de Hostos Airport,Eugenio Maria de Hostos Airport,"Aeropuerto Eugenio Maria de Hostos,Aeropuerto Eugenio María de Hostos,Eugenio Maria de Hostos Airport,Eugenio María de Hostos Airport,MAZ,TJMZ",097,7268948.0,18.2543,-67.14966,0.39519176088138785,Mayagüez,
5124,Roosevelt NAS,TJNR,18.25,-65.638885,America/Puerto_Rico,Roosevelt Roads,Puerto Rico,North America,PR,4567993,José Aponte de la Torre Airport,Jose Aponte de la Torre Airport,"Aeroport Jose Aponte de la Torre,Aeropuerto Jose Aponte de la Torre,Aeropuerto José Aponte de la Torre,Aeropuerto internacional de Ceiba,Aéroport José Aponte de la Torre,Ceiba International Airport,Jose Aponte de la Torre Airport,José Aponte de la Torre Airport,NRR,RVR,Roosevelt Roads Naval Station,Roosevelt Roads Naval Station-Ofstie Field,TJNR,frwdgah khwzh apwnth dla twrh,فرودگاه خوزه آپونته دلا توره",037,7268583.0,18.250420000000002,-65.63573000000001,0.3364307520915481,Ceiba,
5125,Mercedita,TJPS,18.010702,-66.56354499999999,America/Puerto_Rico,Ponce,Puerto Rico,North America,PR,4566880,Ponce,Ponce,"La Ciudad Senorial,La Ciudad de las Quenepas,La Perla del Sur,PSE,Ponce,Ponce Senorial,Ponse,Ponsė,Porto 4 e Ponce,The Pearl of the 54 uth,pang sai,ponse,Понсе,ポンセ,龐塞,폰세",113,7269005.0,18.01031,-66.62398,6.390938541540824,Ponce,
5126,Isla Grande,TJIG,18.458889000000003,-66.102776,America/Puerto_Rico,San Juan,Puerto Rico,North America,PR,4564968,Fernando Luis Ribas Dominicci Airport,Fernando Luis Ribas Dominicci Airport,"Aeroport Fernando Luis Ribas Dominicci,Aeropuerto Isla Grande,Aéroport Fernando Luis Ribas Dominicci,Fernando Luis Ribas Dominicci Airport,Isla Grande Airport,SIG,TJIG",127,7269002.0,18.456970000000002,-66.09715,0.6306008997339441,San Juan,
5127,Luis Munoz Marin International,TJSJ,18.437403,-66.004684,America/Puerto_Rico,San Juan,Puerto Rico,North America,PR,4568127,San Juan,San Juan,"Caparra,Ciudad de Puerto Rico,Portorico,Prico,Puerto Rico,SJU,Saint Iuan,Saint John de Porto Rico,Sainte Jean de Porto-rico,San Chouan,San Chuanas,San Huan,San Ian de Porto Rico,San Ioanni,San Jean de Portorico,San Juan,San Juan Batista de Puerto Rico,San Juan Bautistade de Puerto Rico,San Juan de Puerto Rico,San Khuan,San Xoan,San Xoán,San Xuan,San-Juano,San-Khuan,Sanhuana,The City of Saint John,Ville de Porto-Rico,Ville de Sainte Jean de Porto Rico,can van,saenhwan,san hwn,san khwan,san-khuani,sana hu'ana,sana huraana,sanfuan,sanhuan,sheng hu an,Σαν Χουάν,Сан Хуан,Сан-Хуан,Սան Խուան,סן חואן,سان خوآن,سان خوان,सान हुआन,সান হুৱান,ਸਾਨ ਹੁਆਨ,சான் வான்,ซานฮวน,სან-ხუანი,サンフアン,圣胡安,산후안,샌환",127,7268975.0,18.46633,-66.10571999999999,11.131959110989603,San Juan,
5128,Arusha,HTAR,-3.3666669999999996,36.683334,Africa/Dar_es_Salaam,Arusha,Tanzania,Africa,TZ,6297351,Arusha Airport,Arusha Airport,"ARK,HTAR",26.0,203.0,-3.3676,36.6248,6.498284958102343,,
5129,Bukoba,HTBU,-1.3,31.8,Africa/Dar_es_Salaam,Bukoba,Tanzania,Africa,TZ,6297352,Bukoba Airport,Bukoba Airport,"BKZ,HTBU",19.0,1806.0,-1.33333,31.816670000000002,4.143611325216616,,
5130,Dar Es Salam International Airport,HTDA,-6.873533,39.20211,Africa/Dar_es_Salaam,Dar Es Salaam,Tanzania,Africa,TZ,6297353,Julius Nyerere International Airport,Julius Nyerere International Airport,"Aeroport international Julius Nyerere,Aeroporto Internacional Julius Nyerere,Aeroporto Internazionale Julius Nyerere,Aeropuerto Internacional Julius Nyerere,Aéroport international Julius Nyerere,Bandar Udara Internasional Julius Nyerere,DAR,Dar es Salaam International Airport,Flughafen Dar es Salaam,HTDA,Internacia Flughaveno Julius Nyerere,Julius Nyerere International Airport,Julius Nyerere internasjonale lufthavn,Julius Nyerere nemzetkoezi repueloter,Julius Nyerere nemzetközi repülőtér,Julius Nyereren kansainvaelinen lentoasema,Julius Nyereren kansainvälinen lentoasema,Lapangan Terbang Antarabangsa Dar-Es-Salaam,Mezhdunarodno letishhe Mualimu Dzh. K. Nierere,Mezhdunarodnyj aehroport imeni Dzhuliusa N'erere,Port lotniczy Dar es Salaam,Uwanja wa ndege wa Kimataifa wa Julius Nyerere,Zracna luka Julius Nyerere,Zračna luka Julius Nyerere,Международно летище Муалиму Дж. К. Ниерере,Международный аэропорт имени Джулиуса Ньерере,Фурудгоҳи бин‌алмилалӣ жулюс нирр,فرودگاه بین‌المللی ژولیوس نیرر,ジュリウス・ニエレレ国際空港,朱利叶斯·尼雷尔国际机场",23.0,702.0,-6.87632,39.20179,0.3119076853368715,,
5131,Dodoma,HTDO,-6.1666669999999995,35.75028,Africa/Dar_es_Salaam,Dodoma,Tanzania,Africa,TZ,6297354,Dodoma Airport,Dodoma Airport,"DOD,Dodoma Airport,HTDO",3.0,105.0,-6.16939,35.74933,0.3204813173508101,,
5132,Nduli,HTIR,-7.6705559999999995,35.75028,Africa/Dar_es_Salaam,Iringa,Tanzania,Africa,TZ,6297355,Iringa Airport,Iringa Airport,"HTIR,IRI,Iringa Airport",4.0,1103.0,-7.66863,35.752109999999995,0.29416776909446374,,
5133,Kilimanjaro,HTKJ,-3.4241230000000002,37.065342,Africa/Dar_es_Salaam,Kilimanjaro,Tanzania,Africa,TZ,6297358,Kilimanjaro International Airport,Kilimanjaro International Airport,"Aeroport international du Kilimandjaro,Aeroporto Internazionale del Kilimangiaro,Aeropuerto Internacional del Kilimanjaro,Aéroport international du Kilimandjaro,Bandar Udara Internasional Kilimanjaro,Flughafen Kilimanjaro,HTKJ,Internacia Flughaveno Kilimangaro,Internacia Flughaveno Kilimanĝaro,JRO,Kilimanjaro internasjonale lufthavn,Kilimanjaron kansainvaelinen lentoasema,Kilimanjaron kansainvälinen lentoasema,Lapangan Terbang Antarabangsa Kilimanjaro,Mezhdunarodnyj aehroport Kilimandzharo,Port lotniczy Kilimandzaro,Port lotniczy Kilimandżaro,Uwanja wa ndege wa Kimataifa wa Kilimanjaro,kirimanjaro guo ji kong gang,nml htʻwph hbynlʼwmy qylymngrw,Международный аэропорт Килиманджаро,Фурудгоҳи Байн‌алмиллалии Килиманҷаро,נמל התעופה הבינלאומי קילימנגרו,فرودگاه بین‌المللی کلیمانجارو,キリマンジャロ国際空港",6.0,305.0,-3.42941,37.074459999999995,1.1704213697861467,,
5134,Kilwa,HTKI,-8.911944,39.511665,Africa/Dar_es_Salaam,Kilwa,Tanzania,Africa,TZ,6297357,Kilwa Masoko Airport,Kilwa Masoko Airport,"HTKI,KIY,Kilwa Masoko Airport",7.0,801.0,-8.91047,39.50851,0.3833869117724592,,
5135,Lake Manyara,HTLM,-3.5,36.416668,Africa/Dar_es_Salaam,Lake Manyara,Tanzania,Africa,TZ,6354961,Lake Manyara Airport,Lake Manyara Airport,"HTLM,LKY,Lake Manyara Airport",26.0,204.0,-3.37625,35.81852,67.80239723745827,,
5136,Mbeya,HTMB,-8.914722,33.461945,Africa/Dar_es_Salaam,Mbeya,Tanzania,Africa,TZ,6297359,Mbeya Airport,Mbeya Airport,"HTMB,MBI",9.0,1208.0,-8.919080000000001,33.46298,0.49774738816212005,,
5137,Mafia,HTMA,-7.913889,39.665,Africa/Dar_es_Salaam,Mafia,Tanzania,Africa,TZ,7730621,Mafia Island Airport,Mafia Island Airport,"HTMA,MFA",2.0,606.0,-7.91269,39.66588,0.16482857710264587,,
5138,Musoma,HTMU,-1.4972219999999998,33.8,Africa/Dar_es_Salaam,Musoma,Tanzania,Africa,TZ,6297364,Musoma Airport,Musoma Airport,"HTMU,MUZ,Musoma,Musoma Airport",8.0,2005.0,-1.5,33.8,0.30889993288877393,,
5139,Mwadui,HTMD,-3.55,33.6,Africa/Dar_es_Salaam,Mwadui,Tanzania,Africa,TZ,7730622,Mwadui Airport,Mwadui Airport,"HTMD,MWN",15.0,1702.0,-3.5,33.617,5.871171289226685,,
5140,Mwanza,HTMW,-2.441221,32.923225,Africa/Dar_es_Salaam,Mwanza,Tanzania,Africa,TZ,6297365,Mwanza Airport,Mwanza Airport,"HTMW,MWZ,Mwanza,Mwanza Airport",12.0,1906.0,-2.44449,32.93267,1.110461571787471,,
5141,Mtwara,HTMT,-10.338889,40.19361,Africa/Dar_es_Salaam,Mtwara,Tanzania,Africa,TZ,6297363,Mtwara Airport,Mtwara Airport,"HTMT,MYW,Mtwara,Mtwara Airport",11.0,905.0,-10.33906,40.181779999999996,1.294218961145087,,
5142,Nachingwea,HTNA,-10.363889,38.775,Africa/Dar_es_Salaam,Nachingwea,Tanzania,Africa,TZ,6297366,Nachingwea Airport,Nachingwea Airport,"HTNA,NCH,Nachingwea Airport",7.0,803.0,-10.359589999999999,38.78148,0.8549259809610348,,
5143,Wawi,HTPE,-5.242222,39.801945,Africa/Dar_es_Salaam,Pemba,Tanzania,Africa,TZ,6301557,Pemba / Karume Airport,Pemba / Karume Airport,"HTPE,PMA,Pemba / Karume / Wawi Airport",20.0,5501.0,-5.25726,39.81142,1.9740352446282254,,
5144,Seronera,HTSN,-2.3833330000000004,34.816666,Africa/Dar_es_Salaam,Seronera,Tanzania,Africa,TZ,7730624,Seronera Airport,Seronera Airport,"HTSN,SEU,Seronera Airport,Seronera Airstrip",8.0,2002.0,-2.4580599999999997,34.8225,8.334514001935485,,
5145,Songea,HTSO,-10.686667,35.5775,Africa/Dar_es_Salaam,Songea,Tanzania,Africa,TZ,6297368,Songea Airport,Songea Airport,"HTSO,SGX",14.0,1004.0,-10.68333,35.58333,0.7372162156764586,,
5146,Shinyanga,HTSY,-3.6081849999999998,33.504486,Africa/Dar_es_Salaam,Shinyanga,Tanzania,Africa,TZ,150006,Shinyanga,Shinyanga,"SHY,Schinjanga,Shin'janga,Shinjanga,Shinyanga,Sinjanga,shinyanga,shynyanga,siniang-ga,xin yan jia,Šinjanga,Шиньянга,Шинянга,شینیانگا,シニャンガ,欣延加,시니앙가",15.0,1701,-3.66393,33.42118,11.130334511619075,,
5147,Sumbawanga,HTSU,-7.966667,31.616667,Africa/Dar_es_Salaam,Sumbawanga,Tanzania,Africa,TZ,7730625,Sumbawanga Airport,Sumbawanga Airport,"HTSU,SUT",24.0,1504.0,-7.9670000000000005,31.666999999999998,5.542888113715874,,
5148,Tabora,HTTB,-5.0725,32.8375,Africa/Dar_es_Salaam,Tabora,Tanzania,Africa,TZ,149659,Tabora Airport,Tabora Airport,"HTTB,TBO",17.0,1406,-5.08333,32.83333,1.2897746131313934,,
5149,Tanga,HTTG,-5.089444,39.07028,Africa/Dar_es_Salaam,Tanga,Tanzania,Africa,TZ,149607,Tanga Airport,Tanga Airport,"HTTG,TGT",18.0,0404,-5.0930800000000005,39.07253,0.4749361441781945,,
5150,Kigoma,HTKA,-4.885,29.67,Africa/Dar_es_Salaam,Kigoma,Tanzania,Africa,TZ,6297356,Kigoma Airport,Kigoma Airport,"HTKA,TKQ",5.0,1604.0,-4.88333,29.633329999999997,4.066959163888086,,
5151,Masasi,HTMI,-10.716667,38.8,Africa/Dar_es_Salaam,Masasi,Tanzania,Africa,TZ,7730623,Masasi Airport,Masasi Airport,"HTMI,XMI",11.0,907.0,-10.732999999999999,38.766999999999996,4.036939430895142,,
5152,Kisauni,HTZA,-6.218466,39.221184,Africa/Dar_es_Salaam,Zanzibar,Tanzania,Africa,TZ,6297372,Abeid Amani Karume International Airport,Abeid Amani Karume International Airport,"Abeid Amani Karume International Airport,Abeid Amani Karume internasjonale lufthavn,Aeroport international de Zanzibar Kisauni,Aeropuerto Internacional de Zanzibar,Aeropuerto Internacional de Zanzíbar,Aéroport international de Zanzibar Kisauni,Bandar Udara Internasional Zanzibar,Flughafen Sansibar,HTZA,Lapangan Terbang Antarabangsa Abeid Amani Karume,Port lotniczy Zanzibar,Uwanja wa ndege wa Kimataifa wa Abeid Amani Karume,ZNZ,Zanzibar Airport,Zanzibar Kisauni International Airport,Фурудгоҳи Байн‌алмиллалии Зангбор,فرودگاه بین‌المللی زنگبار",25.0,5301.0,-6.22203,39.22489,0.5699796418152191,,
5153,Arly,DFER,11.6,1.483333,Africa/Ouagadougou,Arly,Burkina Faso,Africa,BF,7730461,Arly Airport,Arly Airport,"ARL,DFER",x42,,11.597000000000001,1.483,0.33555142876786515,,
5154,Banfora,DFOB,10.666667,-4.6666669999999995,Africa/Ouagadougou,Banfora,Burkina Faso,Africa,BF,7730463,Banfora Airport,Banfora Airport,"BNR,Banfora Airport,DFOB",02,,10.68945,-4.72743,7.106441587474774,Cascades,
5155,Borgo,DFOO,11.163611,-4.324444000000001,Africa/Ouagadougou,Bobo Dioulasso,Burkina Faso,Africa,BF,6296412,Bobo Dioulasso Airport,Bobo Dioulasso Airport,"BOY,Bobo Dioulasso Airport,Bobo-Dioulasso,DFOO",,,11.160060000000001,-4.33097,0.8140993285037259,,
5156,Dedougou,DFOD,12.466667,-3.483333,Africa/Ouagadougou,Dedougou,Burkina Faso,Africa,BF,6296410,Dedougou Airport,Dedougou Airport,"DFOD,DGU,Dedougou Airport",x29,,12.46105,-3.48794,0.8001913936662618,,
5157,Diapaga,DFED,12.033333,2.0333330000000003,Africa/Ouagadougou,Diapaga,Burkina Faso,Africa,BF,7668176,Diapaga Airport,Diapaga Airport,"DFED,DIP",x42,,12.05,1.7830000000000001,27.286312603571684,,
5158,Dori,DFEE,14.033332999999999,-0.033333,Africa/Ouagadougou,Dori,Burkina Faso,Africa,BF,6296407,Dori Airport,Dori Airport,"DFEE,DOR",,,14.03333,-0.03333,0.00046477419958091456,,
5159,Fada Ngourma,DFEF,12.066667,0.35,Africa/Ouagadougou,Fada Ngourma,Burkina Faso,Africa,BF,6296408,Fada N'Gourma Airport,Fada N'Gourma Airport,"DFEF,FNG,Fada N'Gourma Airport",08,50,12.039530000000001,0.36354000000000003,3.357565214663724,Est,Province du Gourma
5160,Ouagadougou,DFFD,12.355019,-1.514283,Africa/Ouagadougou,Ouagadougou,Burkina Faso,Africa,BF,6296409,Ouagadougou Airport,Ouagadougou Airport,"Aeroport dOuagadougou,Aeroport international de Ouagadougou,Aeroporto di Ouagadougou,Aeropuerto de Uagadugu,Aeropuerto de Uagadugú,Aéroport international de Ouagadougou,Bandar Udara Ouagadougou,DFFD,Flughafen Ouagadougou,Lapangan Terbang Ouagadougou,Luchthaven Ouagadougou Internationaal,OUA,Ouagadougou,Ouagadougou Airport,Ouagadougou lufthavn,Ouagadougoun kansainvaelinen lentoasema,Ouagadougoun kansainvälinen lentoasema,Port lotniczy Wagadugu,San bay Ouagadougou,Sân bay Ouagadougou,Uagadugu oro uostas,frwdgah awagadwgw,mtar waghadwghw,wa jia du gu guo ji ji chang,wagado~ugu kong gang,Фурудгоҳи овогодугу,فرودگاه اوآگادوگو,مطار واغادوغو,ワガドゥグー空港,瓦加杜古國際機場",03,53,12.35319,-1.51242,0.28689909360287275,Centre,Kadiogo Province
5161,Ouahigouya,DFCC,13.516667000000002,-2.333333,Africa/Ouagadougou,Ouahigouya,Burkina Faso,Africa,BF,6296404,Ouahigouya Airport,Ouahigouya Airport,"DFCC,OUG,Ouahigouya,Ouahigouya Airport",,,13.566670000000002,-2.41667,10.586668554944698,,
5162,Po,DFCP,11.183333,-1.166667,Africa/Ouagadougou,Po,Burkina Faso,Africa,BF,6296406,Pô Airport,Po Airport,"DFCP,PUP",x31,,11.17854,-1.1449799999999999,2.425007466909721,,
5163,Tenkodogo,DFET,11.9,-0.31666700000000003,Africa/Ouagadougou,Tenkodogo,Burkina Faso,Africa,BF,7668179,Tenkodogo Airport,Tenkodogo Airport,"DFET,TEG",x18,,11.8,-0.36700000000000005,12.395423643531295,,
5164,Tambao,DFEM,14.783332999999999,0.083333,Africa/Ouagadougou,Tambao,Burkina Faso,Africa,BF,7730460,Tambao Airport,Tambao Airport,"DFEM,TMQ",12,33,14.79101,0.04136,4.592647961040652,Sahel,Province de l’Oudalan
5165,Tougan,DFOT,13.0,-3.0,Africa/Ouagadougou,Tougan,Burkina Faso,Africa,BF,7730465,Tougan Airport,Tougan Airport,"DFOT,TUQ",x41,,13.05913,-3.07527,10.474760365036355,,
5166,Aribinda,DFOY,14.233332999999998,-0.866667,Africa/Ouagadougou,Aribinda,Burkina Faso,Africa,BF,7730466,Aribinda Airport,Aribinda Airport,"Aribinda Airport,DFOY,XAR",12,40,14.215420000000002,-0.89569,3.7085708473814445,Sahel,Province du Soum
5167,Bogande,DFEB,12.983333,-0.13333299999999998,Africa/Ouagadougou,Bogande,Burkina Faso,Africa,BF,7668175,Bogande Airport,Bogande Airport,"DFEB,XBG",x21,,12.982999999999999,-0.16699999999999998,3.6480915965581118,,
5168,Boulsa,DFEA,12.65,-0.566667,Africa/Ouagadougou,Boulsa,Burkina Faso,Africa,BF,7668174,Boulsa Airport,Boulsa Airport,"DFEA,XBO",x30,,12.65,-0.5670000000000001,0.036129145881149495,,
5169,Diebougou,DFOU,10.966667,-3.25,Africa/Ouagadougou,Diebougou,Burkina Faso,Africa,BF,7668181,Diebougou Airport,Diebougou Airport,"DFOU,XDE",x17,,10.95,-3.25,1.8532884022523242,,
5170,Djibo,DFCJ,14.1,-1.633333,Africa/Ouagadougou,Djibo,Burkina Faso,Africa,BF,7730458,Djibo Airport,Djibo Airport,"DFCJ,XDJ",12,40,14.12526,-1.6249,2.9523395162734882,Sahel,Province du Soum
5171,Gorom-Gorom,DFEG,14.433333,-0.23333299999999998,Africa/Ouagadougou,Gorom-Gorom,Burkina Faso,Africa,BF,7730459,Gorom-Gorom Airport,Gorom-Gorom Airport,"DFEG,Gorom-Gorom Airport,XGG",x33,,14.454170000000001,-0.21895,2.786941785588109,,
5172,Kantchari,DFEL,12.483333,1.516667,Africa/Ouagadougou,Kantchari,Burkina Faso,Africa,BF,7668177,Kantchari Airport,Kantchari Airport,"DFEL,XKA",x42,,12.467,1.5,2.5637478871560266,,
5173,Kaya,DFCA,13.083333,-1.083333,Africa/Ouagadougou,Kaya,Burkina Faso,Africa,BF,7668172,Kaya Airport,Kaya Airport,"DFCA,XKY",x37,,13.067,-1.1,2.560720686658328,,
5174,Leo,DFCL,11.1,-2.1,Africa/Ouagadougou,Leo,Burkina Faso,Africa,BF,7668173,Leo Airport,Leo Airport,"DFCL,XLU",x39,,11.1054,-2.1016,0.6253185494191701,,
5175,Nouna,DFON,12.733333,-3.8666669999999996,Africa/Ouagadougou,Nouna,Burkina Faso,Africa,BF,7730464,Nouna Airport,Nouna Airport,"DFON,XNU",x27,,12.74367,-3.8632199999999997,1.208694473662591,,
5176,Pama,DFEP,11.25,0.7,Africa/Ouagadougou,Pama,Burkina Faso,Africa,BF,7668178,Pama Airport,Pama Airport,"DFEP,XPA",x22,,11.25,0.7,0.0,,
5177,Sebba,DFES,13.433333,0.533333,Africa/Ouagadougou,Sebba,Burkina Faso,Africa,BF,7730462,Sebba Airport,Sebba Airport,"DFES,XSE",12,75,13.456929999999998,0.50342,4.165337492889577,Sahel,Province du Yagha
5178,Zabre,DFEZ,11.133333,-1.0,Africa/Ouagadougou,Zabre,Burkina Faso,Africa,BF,7668180,Zabré Airport,Zabre Airport,"DFEZ,XZA",x18,,11.169,-0.622,41.4284636604315,,
5179,Arad,LRAR,46.183334,21.266666,Europe/Bucharest,Arad,Romania,Europe,RO,6299698,Arad Airport,Arad Airport,"ARW,LRAR",02,9262,46.17655,21.26202,0.8348589594168532,Arad,Municipiul Arad
5180,Baia Mare,LRBM,47.65,23.466667,Europe/Bucharest,Baia Mare,Romania,Europe,RO,6299700,Baia Mare International Airport,Baia Mare International Airport,"Aeroportul International Maramures Baia Mare,Aeroportul Internațional Maramureş Baia Mare,BAY,Baia Mare International Airport,LRBM,Maramures International Airport",25,106461,47.658390000000004,23.47002,0.966139631085473,Maramureş,Oraș Tăuţii-Măgherăuş
5181,Baneasa,LRBS,44.495934000000005,26.080996,Europe/Bucharest,Bucharest,Romania,Europe,RO,6299701,Bucharest Băneasa Aurel Vlaicu International Airport,Bucharest Baneasa Aurel Vlaicu International Airport,"Aeroport international Aurel-Vlaicu,Aeroportul International Bucuresti Baneasa - Aurel Vlaicu,Aeroportul Internațional București Băneasa - Aurel Vlaicu,Aeropuerto de Bucarest/Baneasa Aurel Vlaicu,Aéroport international Aurel-Vlaicu,BBU,Bucharest Baneasa Aurel Vlaicu International Airport,Bucharest Băneasa Aurel Vlaicu International Airport,Bukarest flygplats,Bukarest-Baneasa - Aurel Vlaicu nemzetkoezi repueloter,Bukarest-Băneasa – Aurel Vlaicu nemzetközi repülőtér,Flughafen Bukarest-Baneasa - Aurel Vlaicu,Flughafen Bukarest-Băneasa - Aurel Vlaicu,LRBS,Mezhdunarodnyj aehroport Bukharest Behnjasa imeni Aurelja Vlajku,Mezinarodni letiste Aurela Vlaicua  Bukurest - Baneasa,Mezinárodní letiště Aurela Vlaicua  Bukurešť - Băneasa,bu jia lei si te bo ni ya sa-ao lei er·fu la yi ku guo ji ji chang,frwdgah byn‌almlly awrl wlaykw,mtar awryl flaykw aldwly,Международный аэропорт Бухарест Бэняса имени Ауреля Влайку,فرودگاه بین‌المللی اورل ولایکو,مطار أوريل فلايكو الدولي,布加勒斯特伯尼亚萨-奥雷尔·弗拉伊库国际机场",10,179132,44.503190000000004,26.10211,1.858799931645128,Bucureşti,Municipiul Bucureşti
5182,Henri Coanda International,LROP,44.571156,26.077063,Europe/Bucharest,Bucharest,Romania,Europe,RO,6301793,Henri Coandă International Airport,Henri Coanda International Airport,"Aerodrom Khenri Koanda,Aeroport de Bucarest-Henri-Coanda,Aeroporto Internacional Henri Coanda,Aeroporto Internacional Henri Coandă,Aeroporto di Bucarest-Henri Coanda,Aeroporto di Bucarest-Henri Coandă,Aeroportul International Henri Coanda Bucuresti,Aeroportul Internațional Henri Coandă București,Aeropuerto Internacional de Bucarest-Henri Coanda,Aeropuerto Internacional de Bucarest-Henri Coandă,Anri Koanda,Aéroport de Bucarest-Henri-Coandă,Bandar Udara Internasional Henri Coanda,Bandar Udara Internasional Henri Coandă,Bukarest Internationella Flygplats,Bukarest-Henri Coanda Internationella Flygplats,Bukarest-Henri Coandă Internationella Flygplats,Bukaresti Henri Coanda rahvusvaheline lennujaam,Bukaresti Henri Coandă rahvusvaheline lennujaam,Flughafen Bukarest Henri Coanda,Flughafen Bukarest Henri Coandă,Henri Coanda Uluslararasi Havalimani,Henri Coanda internasjonale lufthavn,Henri Coanda nazioarteko aireportua,Henri Coanda nemzetkoezi repueloter,Henri Coandan lentoasema,Henri Coandă Uluslararası Havalimanı,Henri Coandă internasjonale lufthavn,Henri Coandă nazioarteko aireportua,Henri Coandă nemzetközi repülőtér,Henri Coandăn lentoasema,Internacia Flughaveno Henri Coanda,Internacia Flughaveno Henri Coandă,LROP,Lapangan Terbang Henri Coanda,Letiste Bukurest Henriho Coandy,Letiště Bukurešť Henriho Coandy,Mezhdunarodnyj aehroport imeni Anri Koandy,OTP,Port lotniczy Bukareszt-Otopeni,bu jia lei si te ao tuo pei ni-heng li·ke an de guo ji ji chang,henli koandeo gugjegonghang,mtar hnry kwanda aldwly,Аеродром Хенри Коанда,Анри Коанда,Международный аэропорт имени Анри Коанды,Фурудгоҳи бин‌алмилалӣ ҳунар куондо,נמל התעופה הבינלאומי בוקרשט הנרי קואנדה,فرودگاه بین‌المللی هنری کواندا,مطار هنرى كواندا الدولى,مطار هنري كواندا الدولي,アンリ・コアンダ国際空港,布加勒斯特奥托佩尼-亨利·科安德国际机场,헨리 코안더 국제공항",43,179481,44.57216,26.10218,1.9927076876922751,Ilfov,Oraş Otopeni
