airport_key,airport,airport_icao,latitude,longitude,timezone,city,country,continent
2952,Tabuk,OETB,28.375784,36.608288,Asia/Riyadh,Tabuk,Saudi Arabia,Asia
2953,Majeed Bin Abdulaziz,OEAO,26.616667,37.866665,Asia/Riyadh,Al Ula,Saudi Arabia,Asia
2954,Gurayat,OEGT,31.409622,37.275005,Asia/Riyadh,Gurayat,Saudi Arabia,Asia
2955,Yanbu,OEYN,24.140734,38.06302,Asia/Riyadh,Yanbu,Saudi Arabia,Asia
2956,Zilfi,OEZL,26.25,44.833332,Asia/Riyadh,Zilfi,Saudi Arabia,Asia
2957,Atambua,WATA,-9.133333,124.88333,Asia/Makassar,Atambua,Indonesia,Asia
2958,Aek Godang,WIME,1.399722,99.416664,Asia/Jakarta,Aek Godang,Indonesia,Asia
2959,Amahai,WAPA,-3.333333,128.91667,Asia/Jayapura,Amahai,Indonesia,Asia
2960,Pattimura,WAPP,-3.704996,128.08888,Asia/Jayapura,Ambon,Indonesia,Asia
2961,Alor Island,WATM,-8.683333,124.53333,Asia/Makassar,Alor Island,Indonesia,Asia
2962,Arso,WAJA,-2.933333,140.78334,Asia/Jayapura,Arso,Indonesia,Asia
2963,Atauro,WPAT,-8.216667,125.583336,Asia/Makassar,Atauro,Indonesia,Asia
2964,Sjamsudin Noor,WRBB,-3.43804,114.75425,Asia/Makassar,Banjarmasin,Indonesia,Asia
2965,Husein Sastranegara,WIIB,-6.904648,107.58178,Asia/Jakarta,Bandung,Indonesia,Asia
2966,Kalimaru,WALK,2.166667,117.7,Asia/Makassar,Tanjung Redep,Indonesia,Asia
2967,Frans Kaisepo,WABB,-1.191919,136.10582,Asia/Jayapura,Biak,Indonesia,Asia
2968,Benjina,WAPK,-6.083333,134.25,Asia/Jayapura,Benjina,Indonesia,Asia
2969,Bajawa,WATB,-8.766667,120.98333,Asia/Makassar,Bajawa,Indonesia,Asia
2970,Padangkemiling,WIPL,-3.866159,102.34349,Asia/Jakarta,Bengkulu,Indonesia,Asia
2971,Bima,WRRB,-8.5,118.916664,Asia/Makassar,Bima,Indonesia,Asia
2972,Hang Nadim,WIKB,1.123627,104.11528,Asia/Jakarta,Batam,Indonesia,Asia
2973,Sultan Iskandarmuda Airport,WITT,5.518021,95.41833,Asia/Jakarta,Banda Aceh,Indonesia,Asia
2974,Batu Licin,WAOC,-3.0,116.0,Asia/Makassar,Batu Licin,Indonesia,Asia
2975,Bokondini,WAJB,-2.0,133.58333,Asia/Jayapura,Bokondini,Indonesia,Asia
2976,Baubau,WAWB,-5.466667,122.63333,Asia/Makassar,Baubau,Indonesia,Asia
2977,Babo,WASO,-2.55,133.41667,Asia/Jayapura,Babo,Indonesia,Asia
2978,Bade,WAKE,-7.166667,139.5,Asia/Jayapura,Bade,Indonesia,Asia
2979,Bontang,WRLC,0.166667,117.5,Asia/Makassar,Bontang,Indonesia,Asia
2980,Bunyu,WALV,3.583333,117.833336,Asia/Makassar,Bunyu,Indonesia,Asia
2981,Penggung,WICD,-6.75,108.53333,Asia/Jakarta,Cirebon,Indonesia,Asia
2982,Soekarno-Hatta International,WIII,-6.130643,106.655525,Asia/Jakarta,Jakarta,Indonesia,Asia
2983,Halim Perdana Kusuma,WIIH,-6.268056,106.89028,Asia/Jakarta,Jakarta,Indonesia,Asia
2984,Cepu,WARC,-7.15,111.583336,Asia/Jakarta,Cepu,Indonesia,Asia
2985,Sultan Taha Syarifudn,WIPA,-1.630432,103.63936,Asia/Jakarta,Jambi,Indonesia,Asia
2986,Sentani,WAJJ,-2.569887,140.51299,Asia/Jayapura,Jayapura,Indonesia,Asia
2987,Dobo Airport,WAPD,-5.75,134.0,Asia/Jayapura,Dobo,Indonesia,Asia
2988,Ngurah Rai International,WADD,-8.74446,115.16331,Asia/Makassar,Denpasar,Indonesia,Asia
2989,Datadawai,WALJ,0.621316,116.60037,Asia/Makassar,Datadawai,Indonesia,Asia
2990,Pinang Kampai,WIBD,1.583333,101.46667,Asia/Jakarta,Dumai,Indonesia,Asia
2991,Ende,WATE,-8.833333,121.65,Asia/Makassar,Ende,Indonesia,Asia
2992,Enarotali,WABT,-3.966667,136.33333,Asia/Jayapura,Enarotali,Indonesia,Asia
2993,Fak Fak,WASF,-2.916667,132.3,Asia/Jayapura,Fak Fak,Indonesia,Asia
2994,Gebe,WAMJ,0.083333,129.41667,Asia/Jayapura,Gebe,Indonesia,Asia
2995,Galela,WAMA,1.833333,127.833336,Asia/Jayapura,Galela,Indonesia,Asia
2996,Binaka,WIMB,1.25,97.5,Asia/Jakarta,Gunungsitoli,Indonesia,Asia
2997,Tolotio,WAMG,0.639039,122.850876,Asia/Makassar,Gorontalo,Indonesia,Asia
2998,Illaga,WABL,-3.65,133.73334,Asia/Jayapura,Illaga,Indonesia,Asia
2999,Inanwatan,WASI,-2.166667,132.23334,Asia/Jayapura,Inanwatan,Indonesia,Asia
3000,Adisutjipto,WIIJ,-7.785572,110.43706,Asia/Jakarta,Yogyakarta,Indonesia,Asia
3001,Kau,WAMK,1.166667,127.86667,Asia/Jayapura,Kau,Indonesia,Asia
3002,Kotabaru,WRBK,-3.333333,116.333336,Asia/Makassar,Kotabaru,Indonesia,Asia
3003,Wolter Monginsidi,WAAU,-4.085501,122.409546,Asia/Makassar,Kendari,Indonesia,Asia
3004,Kepi,WAKP,-6.566667,139.33333,Asia/Jayapura,Kepi,Indonesia,Asia
3005,Kebar,WASE,-5.833333,134.83333,Asia/Jayapura,Kebar,Indonesia,Asia
3006,Kaimana,WASK,-3.65,133.75,Asia/Jayapura,Kaimana,Indonesia,Asia
3007,Kokonao,WABN,-4.716667,136.41667,Asia/Jayapura,Kokonao,Indonesia,Asia
3008,Kerinci,WIPH,-1.716667,101.25,Asia/Jakarta,Kerinci,Indonesia,Asia
3009,Ketapang,WIOK,-1.833333,109.98333,Asia/Pontianak,Ketapang,Indonesia,Asia
3010,Karimunjawa,WICM,-5.833333,110.5,Asia/Jakarta,Karimunjawa,Indonesia,Asia
3011,Mutiara,WRKO,-8.516667,119.88333,Asia/Makassar,Labuan Bajo,Indonesia,Asia
3012,Long Bawan,WRLB,0.583333,115.166664,Asia/Makassar,Long Bawan,Indonesia,Asia
3013,Lereh,WAJL,-3.133333,139.9,Asia/Jayapura,Lereh,Indonesia,Asia
3014,Mulia,WAJM,-3.733333,137.96666,Asia/Jayapura,Mulia,Indonesia,Asia
3015,Larantuka,WRKL,-8.35,122.98333,Asia/Makassar,Larantuka,Indonesia,Asia
3016,Lombok International,WADL,-8.757322,116.27667,Asia/Makassar,Praya,Indonesia,Asia
3017,Long Apung,WRLP,1.707091,114.969986,Asia/Makassar,Long Apung,Indonesia,Asia
3018,Lhoksumawe,WITM,5.166667,97.166664,Asia/Jakarta,Lhoksumawe,Indonesia,Asia
3019,Lhok Sukon,WITL,5.066667,97.316666,Asia/Jakarta,Lhok Sukon,Indonesia,Asia
3020,Langgur,WAPL,-5.666667,132.71666,Asia/Jayapura,Langgur,Indonesia,Asia
3021,Bubung / Aminuddin Amir,WAMW,-0.933333,122.78333,Asia/Makassar,Luwuk,Indonesia,Asia
3022,Mangole,WAPE,-1.833333,125.916664,Asia/Jayapura,Mangole,Indonesia,Asia
3023,Samratulangi,WAMM,1.543533,124.92203,Asia/Makassar,Manado,Indonesia,Asia
3024,Mindiptana,WAKD,-5.833333,140.83333,Asia/Jayapura,Mindiptana,Indonesia,Asia
3025,Seunagan,WITC,4.15,96.11667,Asia/Jakarta,Meulaboh,Indonesia,Asia
3026,Polonia,WIMM,3.561111,98.672775,Asia/Jakarta,Medan,Indonesia,Asia
3027,Mopah,WAKK,-8.516667,140.5,Asia/Jayapura,Merauke,Indonesia,Asia
3028,Rendani,WASR,-0.893056,134.05278,Asia/Jayapura,Manokwari,Indonesia,Asia
3029,Abdul Rahman Saleh,WIAS,-7.930615,112.71099,Asia/Jakarta,Malang,Indonesia,Asia
3030,Melangguane,WAMN,4.05,126.7,Asia/Makassar,Melangguane,Indonesia,Asia
3031,Waioti,WRKC,-8.633333,122.25,Asia/Makassar,Maumere,Indonesia,Asia
3032,Muko-Muko,WIPU,-2.55,101.1,Asia/Jakarta,Muko-Muko,Indonesia,Asia
3033,Matak,WIOM,3.3,106.26667,Asia/Jakarta,Matak,Indonesia,Asia
3034,Masamba,WAWM,-2.333333,120.333336,Asia/Makassar,Masamba,Indonesia,Asia
3035,Naha,WAMH,3.716667,125.36667,Asia/Makassar,Naha,Indonesia,Asia
3036,Namlea,WAPR,-3.3,127.1,Asia/Jayapura,Namlea,Indonesia,Asia
3037,Nabire,WABI,-3.366667,135.43333,Asia/Jayapura,Nabire,Indonesia,Asia
3038,Nunukan,WRLF,4.15,117.65,Asia/Makassar,Nunukan,Indonesia,Asia
3039,Nangapinoh,WIOG,-0.333333,111.73333,Asia/Makassar,Nangapinoh,Indonesia,Asia
3040,Namrole,WAPG,-3.816667,126.71667,Asia/Jayapura,Namrole,Indonesia,Asia
3041,Bintuni,WASB,-2.333333,133.25,Asia/Jayapura,Bintuni,Indonesia,Asia
3042,Natuna Ranai,WION,3.95,108.38333,Asia/Jakarta,Natuna Ranai,Indonesia,Asia
3043,Oksibil,WAJO,-5.1,140.66667,Asia/Jayapura,Oksibil,Indonesia,Asia
3044,Okaba,WAKO,-8.1,139.7,Asia/Jayapura,Okaba,Indonesia,Asia
3045,Moanamani,WABD,-3.333333,135.5,Asia/Jayapura,Moanamani,Indonesia,Asia
3046,Pitu,WAMR,2.833333,128.5,Asia/Jayapura,Pitu,Indonesia,Asia
3047,Pondok Cabe,WIHP,-6.35,106.76667,Asia/Jakarta,Pondok Cabe,Indonesia,Asia
3048,Minangkabau International Airport,WIMG,-0.786667,100.280556,Asia/Jakarta,Padang,Indonesia,Asia
3049,Pendopo,WIPQ,-3.283333,103.86667,Asia/Jakarta,Pendopo,Indonesia,Asia
3050,Pangkalpinang,WIKK,-2.164017,106.13707,Asia/Jakarta,Pangkalpinang,Indonesia,Asia
3051,Pangkalanbuun,WRBI,-2.7,111.666664,Asia/Pontianak,Pangkalanbuun,Indonesia,Asia
3052,Sultan Syarif Kasim Ii,WIBB,0.464563,101.446884,Asia/Jakarta,Pekanbaru,Indonesia,Asia
3053,Cilik Riwut (Tjilik Riwoet),WRBP,-2.223958,113.945786,Asia/Pontianak,Palangkaraya,Indonesia,Asia
3054,Mahmud Badaruddin Ii,WIPP,-2.900146,104.69861,Asia/Jakarta,Palembang,Indonesia,Asia
3055,Mutiara,WAML,-0.917945,119.90671,Asia/Makassar,Palu,Indonesia,Asia
3056,Supadio,WIOO,-0.14735,109.40533,Asia/Pontianak,Pontianak,Indonesia,Asia
3057,Pasir Pangarayan,WIDE,0.833333,100.36667,Asia/Jakarta,Pasir Pangarayan,Indonesia,Asia
3058,Poso,WAMP,-1.383333,120.73333,Asia/Makassar,Poso,Indonesia,Asia
3059,Putussibau,WIOP,0.833333,112.933334,Asia/Makassar,Putussibau,Indonesia,Asia
3060,Sugimanuru,WAWR,-4.916667,122.583336,Asia/Makassar,Raha,Indonesia,Asia
3061,Merdey,WASM,-1.583333,133.33333,Asia/Jayapura,Merdey,Indonesia,Asia
3062,Japura,WIPR,-0.4,102.55,Asia/Jakarta,Rengat,Indonesia,Asia
3063,Rokot,WIBR,-0.95,100.75,Asia/Jakarta,Rokot,Indonesia,Asia
3064,Ransiki,WASC,-1.5,134.18333,Asia/Jayapura,Ransiki,Indonesia,Asia
3065,Sawu,WATS,-10.483333,121.9,Asia/Makassar,Sawu,Indonesia,Asia
3066,Maimun Saleh,WITB,5.55,95.333336,Asia/Jakarta,Sabang,Indonesia,Asia
3067,Senggeh,WAJS,-3.433333,140.81667,Asia/Jayapura,Senggeh,Indonesia,Asia
3068,Sungai Pakning,WIBS,-0.8,114.066666,Asia/Jakarta,Sungai Pakning,Indonesia,Asia
3069,Sanggata,WRLA,0.5,117.333336,Asia/Makassar,Sanggata,Indonesia,Asia
3070,Dabo,WIKS,-0.5,104.416664,Asia/Jakarta,Singkep,Indonesia,Asia
3071,Sibisa,WIMP,2.67,98.93,Asia/Jakarta,Sibisa,Indonesia,Asia
3072,Sampit,WAOS,-3.083333,113.05,Asia/Pontianak,Sampit,Indonesia,Asia
3073,Adi Sumarmo,WRSQ,-7.51583,110.75667,Asia/Jakarta,Solo City,Indonesia,Asia
3074,Jefman,WASS,-0.890214,131.29059,Asia/Jayapura,Sorong,Indonesia,Asia
3075,Sintang,WIOS,0.083333,111.583336,Asia/Makassar,Sintang,Indonesia,Asia
3076,Sanana,WAPN,-2.2,125.916664,Asia/Jayapura,Sanana,Indonesia,Asia
3077,Inco Soroako Waws,WAWS,-3.166667,122.666664,Asia/Makassar,Soroako,Indonesia,Asia
3078,Achmad Yani,WIIS,-6.979155,110.37855,Asia/Jakarta,Semarang,Indonesia,Asia
3079,Samarinda,WALS,-0.5,117.15,Asia/Makassar,Samarinda,Indonesia,Asia
3080,Juanda,WRSJ,-7.38387,112.77724,Asia/Jakarta,Surabaya,Indonesia,Asia
3081,Trunojoyo,WART,-7.066667,113.933334,Asia/Jakarta,Sumenep,Indonesia,Asia
3082,Brang Bidji,WADS,-8.5,117.416664,Asia/Makassar,Sumbawa,Indonesia,Asia
3083,Saumlaki,WAPI,-7.966667,131.31667,Asia/Jayapura,Saumlaki,Indonesia,Asia
3084,Timika,WABP,-4.525666,136.88748,Asia/Jayapura,Tembagapura,Indonesia,Asia
3085,Tanjung Balai,WIBT,2.916667,99.73333,Asia/Jakarta,Tanjung Balai,Indonesia,Asia
3086,Tanjung Warukin,WAON,-1.4,103.96667,Asia/Jakarta,Tanjung Warukin,Indonesia,Asia
3087,Bulutumbang,WIKD,-2.75,107.65,Asia/Jakarta,Tanjung Pandan,Indonesia,Asia
3088,Tanjung Selor,WALG,2.85,117.36667,Asia/Makassar,Tanjung Selor,Indonesia,Asia
3089,Branti,WIIT,-5.242783,105.1758,Asia/Jakarta,Bandar Lampung,Indonesia,Asia
3090,Tanahmerah,WAKT,-6.083333,140.26666,Asia/Jayapura,Tanahmerah,Indonesia,Asia
3091,Tanah Grogot,WRLH,-1.916667,116.2,Asia/Makassar,Tanah Grogot,Indonesia,Asia
3092,Kidjang,WIKN,0.919167,104.53611,Asia/Jakarta,Tanjung Pinang,Indonesia,Asia
3093,Tapaktuan,WITA,3.266667,97.183334,Asia/Jakarta,Tapaktuan,Indonesia,Asia
3094,Juwata,WALR,3.327222,117.56528,Asia/Makassar,Tarakan,Indonesia,Asia
3095,Tanjung Santan,WALT,-0.083333,117.433334,Asia/Makassar,Tanjung Santan,Indonesia,Asia
3096,Tasikmalaya,WIAM,-7.3,108.2,Asia/Jakarta,Tasikmalaya,Indonesia,Asia
3097,Babullah,WAMT,0.8,127.4,Asia/Jayapura,Ternate,Indonesia,Asia
3098,Teminabuan,WAST,-1.433333,132.01666,Asia/Jayapura,Teminabuan,Indonesia,Asia
3099,Ubrub,WAJU,-3.666667,140.85,Asia/Jayapura,Ubrub,Indonesia,Asia
3100,Buol,WAMQ,1.166667,121.433334,Asia/Makassar,Buol,Indonesia,Asia
3101,Hasanudin,WAAA,-5.058312,119.54589,Asia/Makassar,Ujung Pandang,Indonesia,Asia
3102,Waris,WAJR,-3.116667,140.88333,Asia/Jayapura,Waris,Indonesia,Asia
3103,Wagethe,WABG,-4.166667,135.83333,Asia/Jayapura,Wagethe,Indonesia,Asia
3104,Waingapu,WRRW,-9.666667,120.3,Asia/Makassar,Waingapu,Indonesia,Asia
3105,Wamena,WAJW,-4.116667,138.93333,Asia/Jayapura,Wamena,Indonesia,Asia
3106,Wasior,WASW,-2.716667,134.5,Asia/Jayapura,Wasior,Indonesia,Asia
3107,Dyce,EGPD,57.200253,-2.204186,Europe/London,Aberdeen,United Kingdom,Europe
3108,Leuchars,EGQL,56.36667,-2.866667,Europe/London,St Andrews,United Kingdom,Europe
3109,Bembridge,EGHJ,50.683334,-1.083333,Europe/London,Bembridge,United Kingdom,Europe
3110,Blackbushe,EGLK,51.333332,-0.85,Europe/London,Yateley,United Kingdom,Europe
3111,Benbecula,EGPL,57.473415,-7.376028,Europe/London,Benbecula,United Kingdom,Europe
3112,Benson (RAF Station),EGUB,51.63333,-1.083333,Europe/London,Benson,United Kingdom,Europe
3113,Aldergrove International Airport,EGAA,54.662395,-6.217616,Europe/London,Belfast,United Kingdom,Europe
3114,George Best Belfast City,EGAC,54.61452,-5.870215,Europe/London,Belfast,United Kingdom,Europe
3115,Birmingham International Airport,EGBB,52.45252,-1.733256,Europe/London,Birmingham,United Kingdom,Europe
3116,Blackpool Airport,EGNH,53.778385,-3.041985,Europe/London,Blackpool,United Kingdom,Europe
3117,Bournemouth International,EGHH,50.77827,-1.832476,Europe/London,Bournemouth,United Kingdom,Europe
3118,Ballykelly,EGQB,55.0,-7.0,Europe/London,Ballykelly,United Kingdom,Europe
3119,Biggin Hill,EGKB,51.333332,0.033333,Europe/London,London,United Kingdom,Europe
3120,London City Airport,EGLC,51.5,0.05,Europe/London,London,United Kingdom,Europe
3121,Gatwick,EGKK,51.156807,-0.161863,Europe/London,London,United Kingdom,Europe
3122,Heathrow,EGLL,51.469604,-0.453566,Europe/London,London,United Kingdom,Europe
3123,Luton Airport,EGGW,51.87977,-0.376232,Europe/London,London,United Kingdom,Europe
3124,Southend,EGMC,51.572777,0.701389,Europe/London,London,United Kingdom,Europe
3125,Stansted,EGSS,51.889267,0.262703,Europe/London,London,United Kingdom,Europe
3126,North Bay,EGPR,57.023335,-7.440278,Europe/London,Barra,United Kingdom,Europe
3127,Bristol,EGGD,51.386757,-2.710659,Europe/London,Bristol,United Kingdom,Europe
3128,Walney Island,EGNL,54.11667,-3.233333,Europe/London,Barrow-In-Furness,United Kingdom,Europe
3129,Raf Brize Norton,EGVN,51.75,-1.587093,Europe/London,Brize Norton,United Kingdom,Europe
3130,Machrihanish,EGEC,55.43639,-5.686667,Europe/London,Campbeltown,United Kingdom,Europe
3131,Carlisle,EGNC,54.93667,-2.809444,Europe/London,Carlisle,United Kingdom,Europe
3132,Cambridge,EGSC,52.2,0.183333,Europe/London,Cambridge,United Kingdom,Europe
3133,Chester,EGNR,53.166668,-2.916667,Europe/London,Chester,United Kingdom,Europe
3134,Isle Of Colonsay,EGEY,56.083332,-6.2,Europe/London,Isle Of Colonsay,United Kingdom,Europe
3135,West Midlands International,EGBE,52.369167,-1.478611,Europe/London,Coventry,United Kingdom,Europe
3136,Cardiff,EGFF,51.39877,-3.339075,Europe/London,Cardiff,United Kingdom,Europe
3137,Dundee,EGPN,56.45409,-3.014531,Europe/London,Dundee,United Kingdom,Europe
3138,Robin Hood,EGCN,53.481003,-1.01155,Europe/London,Doncaster,United Kingdom,Europe
3139,Edinburgh,EGPH,55.948143,-3.364177,Europe/London,Edinburgh,United Kingdom,Europe
3140,East Midlands,EGNX,52.82587,-1.330595,Europe/London,Nottingham,United Kingdom,Europe
3141,Nottingham Airport,EGBN,52.966667,-1.166667,Europe/London,Nottingham,United Kingdom,Europe
3142,Enniskillen St. Angelo,EGAB,54.35,-7.633333,Europe/London,Enniskillen,United Kingdom,Europe
3143,Eday,EGED,59.183334,-2.783333,Europe/London,Eday,United Kingdom,Europe
3144,Shoreham,EGKA,50.833332,-0.3,Europe/London,Shoreham By Sea,United Kingdom,Europe
3145,Exeter,EGTE,50.73111,-3.410968,Europe/London,Exeter,United Kingdom,Europe
3146,Farnborough,EGLF,51.283333,-0.766667,Europe/London,Farnborough,United Kingdom,Europe
3147,Fair Isle,EGEF,59.5,-1.666667,Europe/London,Fair Isle,United Kingdom,Europe
3148,Kinloss,EGQK,57.65,-3.566667,Europe/London,Forres,United Kingdom,Europe
3149,Glasgow International,EGPF,55.864212,-4.431782,Europe/London,Glasgow,United Kingdom,Europe
3150,Prestwick,EGPK,55.50843,-4.611286,Europe/London,Glasgow,United Kingdom,Europe
3151,Gloucestershire,EGBJ,51.88333,-2.233333,Europe/London,Gloucester,United Kingdom,Europe
3152,Haverfordwest,EGFE,51.8,-4.966667,Europe/London,Haverfordwest,United Kingdom,Europe
3153,Linton-On-Ouse,KHRT,54.0,-1.55,Europe/London,Harrogate,United Kingdom,Europe
3154,Humberside International,EGNJ,53.583378,-0.34851,Europe/London,Humberside,United Kingdom,Europe
3155,Glenegedale,EGPI,55.681946,-6.254167,Europe/London,Islay,United Kingdom,Europe
3156,Inverness,EGPE,57.539345,-4.063738,Europe/London,Inverness,United Kingdom,Europe
3157,St Marys,EGHE,49.913334,-6.291667,Europe/London,St Marys Isles Of Scilly,United Kingdom,Europe
3158,Tresco,EGHT,49.945557,-6.331389,Europe/London,St Marys Isles Of Scilly,United Kingdom,Europe
3159,Marham RAF,EGYM,52.75,0.4,Europe/London,Kings Lynn,United Kingdom,Europe
3160,Orkney Island,EGPA,58.958057,-2.900556,Europe/London,Orkney Island,United Kingdom,Europe
3161,Leeds/bradford,EGNM,53.86934,-1.659985,Europe/London,Leeds,United Kingdom,Europe
3162,Eglinton (City of Derry),EGAE,55.039566,-7.155835,Europe/London,Derry,United Kingdom,Europe
3163,Lands End,EGHC,50.05,-5.733333,Europe/London,Lands End,United Kingdom,Europe
3164,RAF Station,EGQS,57.716667,-3.333333,Europe/London,Lossiemouth,United Kingdom,Europe
3165,Liverpool John Lennon,EGGP,53.337616,-2.854905,Europe/London,Liverpool,United Kingdom,Europe
3166,Sumburgh,EGPB,59.877888,-1.287111,Europe/London,Shetland Islands,United Kingdom,Europe
3167,Lerwick/Tingwall,EGET,60.15,-1.15,Europe/London,Shetland Islands,United Kingdom,Europe
3168,Scatsta,EGPM,60.436825,-1.294972,Europe/London,Shetland Islands,United Kingdom,Europe
3169,RAF Station,EGDL,51.516666,-1.966667,Europe/London,Lyneham,United Kingdom,Europe
3170,London Ashford International (Ferryfield),EGMD,50.95,0.933333,Europe/London,Lydd,United Kingdom,Europe
3171,Manchester Airport,EGCC,53.362907,-2.273354,Europe/London,Manchester,United Kingdom,Europe
3172,Tees Valley,EGNV,54.512226,-1.434013,Europe/London,Teesside,United Kingdom,Europe
3173,Newcastle Airport,EGNT,55.037064,-1.710629,Europe/London,Newcastle,United Kingdom,Europe
3174,Sanday,EGES,59.25,-2.583333,Europe/London,Sanday,United Kingdom,Europe
3175,Northolt,EGWU,51.533333,-0.366667,Europe/London,Northolt,United Kingdom,Europe
3176,Newquay Cornwall Airport,EGDG,50.43745,-4.997922,Europe/London,Newquay,United Kingdom,Europe
3177,North Ronaldsay,EGEN,59.370277,-2.433333,Europe/London,North Ronaldsay,United Kingdom,Europe
3178,Norwich International Airport,EGSH,52.669533,1.276782,Europe/London,Norwich,United Kingdom,Europe
3179,Oban Airport,EGEO,56.465275,-5.396494,Europe/London,Oban,United Kingdom,Europe
3180,RAF Station,EGVO,51.25,-0.95,Europe/London,Odiham,United Kingdom,Europe
3181,Cottesmor RAF,EGXJ,52.666668,-0.716667,Europe/London,Oakham,United Kingdom,Europe
3182,Northampton,EGBK,52.233334,-0.9,Europe/London,Northampton,United Kingdom,Europe
3183,Oxford (Kidlington),EGTK,51.766666,-1.25,Europe/London,Oxford,United Kingdom,Europe
3184,Perth,EGPT,56.233334,-3.566667,Europe/London,Perth,United Kingdom,Europe
3185,Goodwood,EGHR,50.941666,-0.842248,Europe/London,Chichester,United Kingdom,Europe
3186,Rochester,EGTO,51.35,0.5,Europe/London,Rochester,United Kingdom,Europe
3187,Broadford,EGEI,57.333332,-6.25,Europe/London,Isle Of Skye,United Kingdom,Europe
3188,Southampton Airport,EGHI,50.950726,-1.361318,Europe/London,Eastleigh near Southampton,United Kingdom,Europe
3189,Stronsay,EGER,59.154053,-2.640495,Europe/London,Stronsay,United Kingdom,Europe
3190,RAF Station,EGXP,53.3,-0.583333,Europe/London,Scampton,United Kingdom,Europe
3191,Fairwood Comm,EGFH,51.63333,-3.95,Europe/London,Swansea,United Kingdom,Europe
3192,Stornoway,EGPO,58.213627,-6.321995,Europe/London,Stornoway,United Kingdom,Europe
3193,Tiree,EGPU,56.500557,-6.871389,Europe/London,Tiree,United Kingdom,Europe
3194,Upavon,EGDJ,51.3,-1.816667,Europe/London,Upavon,United Kingdom,Europe
3195,Valley,EGOV,53.25036,-4.529017,Europe/London,Anglesey,United Kingdom,Europe
3196,Whalsay,EGEH,60.36667,-0.983333,Europe/London,Whalsay,United Kingdom,Europe
3197,Wick,EGPC,58.456944,-3.086667,Europe/London,Wick,United Kingdom,Europe
3198,Westray,EGEW,59.35,-2.95,Europe/London,Westray,United Kingdom,Europe
3199,RAF Station,EGXW,53.166668,-0.516667,Europe/London,Waddington,United Kingdom,Europe
3200,Yeovilton,EGDY,51.016666,-2.55,Europe/London,Yeovilton,United Kingdom,Europe
3201,General Juan N. Alvarez International,MMAA,16.762403,-99.75459,America/Mexico_City,Acapulco,Mexico,North America
3202,International,MMCC,29.3,-100.916664,America/Matamoros,Acuna,Mexico,North America
3203,Aguascalients,MMAS,21.701416,-102.31374,America/Mexico_City,Aguascalientes,Mexico,North America
3204,Del Bajío International,MMLO,20.985699,-101.479,America/Mexico_City,Leon,Mexico,North America
3205,Ciudad Obregon,MMCN,27.391945,-109.839165,America/Hermosillo,Ciudad Obregon,Mexico,North America
3206,Abraham Gonzalez International,MMCS,31.63593,-106.4361,America/Ojinaga,Ciudad Juarez,Mexico,North America
3207,Copalar,MMCO,16.166668,-92.05,America/Mexico_City,Comitan,Mexico,North America
3208,Colima,MMIA,19.3,-103.65,America/Mexico_City,Colima,Mexico,North America
3209,Ciudad Del Carmen,MMCE,18.65103,-91.802734,America/Merida,Ciudad Del Carmen,Mexico,North America
3210,Campeche International,MMCP,19.835,-90.509445,America/Merida,Campeche,Mexico,North America
3211,Chetumal,MMCM,18.481943,-88.333336,America/Cancun,Chetumal,Mexico,North America
3212,Ciudad Constitucion,MMDA,25.036943,-111.664444,America/Mazatlan,Ciudad Constitucion,Mexico,North America
3213,Fedl De Bachigualato,MMCL,24.76643,-107.46958,America/Mazatlan,Culiacan,Mexico,North America
3214,Cancún International,MMUN,21.040457,-86.874435,America/Cancun,Cancun,Mexico,North America
3215,Gen Fierro Villalobos,MMCU,28.704048,-105.96952,America/Chihuahua,Chihuahua,Mexico,North America
3216,General Mariano Matamoros Airport,MMCB,18.916668,-99.25,America/Mexico_City,Cuernavaca,Mexico,North America
3217,Ciudad Victoria,MMCV,23.713888,-98.96528,America/Monterrey,Ciudad Victoria,Mexico,North America
3218,Celaya,MMCY,20.55,-100.9,America/Mexico_City,Celaya,Mexico,North America
3219,Chichen Itza,MMCT,20.666668,-88.566666,America/Merida,Chichen Itza,Mexico,North America
3220,Cozumel,MMCZ,20.5112,-86.930466,America/Cancun,Cozumel,Mexico,North America
3221,Guadalupe Victoria,MMDO,24.125,-104.525,America/Monterrey,Durango,Mexico,North America
3222,Don Miguel Hidalgo y Costilla International,MMGL,20.525198,-103.29921,America/Mexico_City,Guadalajara,Mexico,North America
3223,Guerrero Negro,MMGR,28.033333,-114.066666,America/Mazatlan,Guerrero Negro,Mexico,North America
3224,Gen Jose M Yanez,MMGM,27.955557,-110.93056,America/Hermosillo,Guaymas,Mexico,North America
3225,Gen Pesqueira Garcia,MMHO,29.089905,-111.051704,America/Hermosillo,Hermosillo,Mexico,North America
3226,Huatulco,MMBT,15.768333,-96.23556,America/Mexico_City,Huatulco,Mexico,North America
3227,Isla Mujeres,MMIM,21.266666,-86.75,America/Cancun,Isla Mujeres,Mexico,North America
3228,Jalapa,MMJA,19.472221,-96.781944,America/Mexico_City,Jalapa,Mexico,North America
3229,General Manuel Márquez De León International Airport,MMLP,24.076088,-110.367836,America/Mazatlan,La Paz,Mexico,North America
3230,Federal (Valle Del Fuerte),MMLM,25.816668,-108.98333,America/Mazatlan,Los Mochis,Mexico,North America
